name,genre_id,logo,url
rte 2,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3863.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/250.ts
RTE 1,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3864.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/294.ts
ITV3,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3866.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/308.ts
Good Food,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3865.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/251.ts
gold,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3869.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/291.ts
FOX Uk,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3955.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/261.ts
FOOD Network,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3867.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/331.ts
COMEDY CENTRAL,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3870.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/253.ts
BBC Two HD,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3868.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/311.ts
BBC Three HD,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3871.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/312.ts
BBC One HD,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3872.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/310.ts
BBC Four HD,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3873.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/313.ts
alibi,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3876.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/268.ts
CBS DRAMA,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3874.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/304.ts
CBS ACTION,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3875.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/305.ts
Spike,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3877.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/366.ts
mtv,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3878.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/297.ts
*********KIDS*********,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3879.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/389.ts
RTE Junior,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3880.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/355.ts
Nick Jr Uk,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3956.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/368.ts
Nicktoons,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3881.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/336.ts
NICKLEODON,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3882.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/330.ts
Disney XD Uk,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3959.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/332.ts
Disney Channel UK,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3883.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/334.ts
BabyTV GB,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3884.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/255.ts
DISNEY JR Uk,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3887.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/257.ts
Cartoon Net Uk,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3885.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/265.ts
***********DISCOVERY***********,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/390.ts
ANIMAL PLANET,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/273.ts
Crime & Investigiation,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/259.ts
Discovery Channel,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/272.ts
DISCOVERY HISTORY,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/277.ts
Discovery Science HD,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/276.ts
Discovery Turbo,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/271.ts
ID INVESTIGATION,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/258.ts
National Geographic,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/274.ts
Nat Geo Wild Uk,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/275.ts
DISCOVERY home and healt,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/384.ts
HISTORY 2,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/383.ts
HISTORY Uk ,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/382.ts
********MOVIE*********,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/387.ts
Sky Movies Comedy,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/371.ts
Sky Movies Thriller,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/279.ts
Sky Movies Select,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/281.ts
Sky Movies Premiere,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/282.ts
Sky Movies Greats,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/283.ts
Sky Movies Family,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/284.ts
Sky Movies Drama & Romance,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/285.ts
Sky Movies Disney,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/286.ts
Sky Movies Action,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/278.ts
Sky Living,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/301.ts
Sky Atlantic,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/303.ts
Sky Movies ShowCase,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/280.ts
Sky Movies Sci-Fi & Horror,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/290.ts
Movies 4men,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/293.ts
Sony Movie,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/376.ts
Sky Art,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/367.ts
Film 4,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/363.ts
True Movie 1,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/288.ts
True Movie 2,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/373.ts
True Entertainemant,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/374.ts
True Drama,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/375.ts
**********SPORTS**********,ENGLISH,,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/388.ts
Sky Sport News,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3923.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/269.ts
sky sport mix,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3922.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/347.ts
sky sport golf,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3921.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/346.ts
sky sport football,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3924.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/345.ts
SKY SPORT CRICKET,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3925.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/343.ts
Sky sport action,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3930.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/344.ts
Sky Sports The Open HD,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3926.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/327.ts
Sky Sports Premier League HD,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3927.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/328.ts
sky sport f1,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3929.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/329.ts
Sky Sport MAIN EVENT,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3928.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/326.ts
Boxnation,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3931.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/264.ts
ESPN,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3937.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/380.ts
Setanta Sport,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3938.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/249.ts
EIR SPORTS 1,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3932.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/378.ts
EIR SPORTS 2,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3934.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/379.ts
Setanta Sports Ireland HD,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3933.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/270.ts
BT Sport 1,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3936.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/318.ts
BT Sport 2,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3935.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/317.ts
BT Sport 3HD,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3939.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/316.ts
BT Sport Xtra 1,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3944.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/323.ts
BT Sport Xtra 2,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3941.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/322.ts
BT Sport Xtra 3,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3942.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/321.ts
BT Sport Xtra 4,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3940.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/320.ts
BT Sport Xtra 5,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3947.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/319.ts
BT Sport Europe,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3943.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/263.ts
Premier Sport,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3951.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/267.ts
Racing,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3945.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/302.ts
MUTV,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3946.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/260.ts
British Eurosport 1,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3948.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/315.ts
British Eurosport 2,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3950.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/314.ts
At The Races UK,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3949.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/256.ts
Chelsea FC Uk,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3958.jpg,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/266.ts
Sky Sport Arena,ENGLISH,http://portal.suptv.me/stalker_portal/misc/logos/320/3952.png,http://portal.suptv.me/u/get?u=uk&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/377.ts
SUPER RTL,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/51.ts
Spiegel Geschichte,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/50.ts
SIXX,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/43.ts
SAT.1 Gold,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/42.ts
SAT.1,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/41.ts
RTLplus,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/40.ts
RTL2,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/39.ts
RTL Passion,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/38.ts
RTL Living,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/2.ts
RTL Crime,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/37.ts
RTL,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/36.ts
ProSieben,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/35.ts
Pro7 MAXX,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/34.ts
Pro7 HD,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/33.ts
One HD,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/32.ts
zdf_neo,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/58.ts
ZDFinfo,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/59.ts
ZDF,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/57.ts
VOX,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/56.ts
TOGGO plus,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/55.ts
TNT Film,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/54.ts
TLC.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/53.ts
Tagesschau24,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/13.ts
SYFY,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/52.ts
NITRO,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/31.ts
National-Geographic,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/30.ts
NatGeo-Wild,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/29.ts
N24 DOKU,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/28.ts
N-TV,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/27.ts
KiKA,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/26.ts
History. HD,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/25.ts
Fox. Serie,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/24.ts
E! Entertainm. HD,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/23.ts
Disney Junior.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/22.ts
Disney-Channel.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/21.ts
Discovery-Channel.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/20.ts
Comedy Central.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/19.ts
Cartoon-Network.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/18.ts
A & E Germany,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/17.ts
3sat,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/16.ts
13th Street.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/15.ts
Zee One.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/14.ts
Sky Cinema Hits.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/8.ts
Sky Cinema Family.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/7.ts
Sky Cinema Emotion.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/6.ts
Sky Cinema Comedy.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/5.ts
Sky Cinema Action.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/4.ts
Sky Cinema-24,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/3.ts
Sky Cinema.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/45.ts
Sky Atlantic.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/44.ts
Sky Cinema Nostalgie.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/9.ts
Sky Krimi.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/46.ts
Sky Select. 1,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/60.ts
Sky Sport News.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/12.ts
Sky Sport Austria,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/11.ts
Sky Sport 1.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/10.ts
Sky Sport 2.,GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/47.ts
Sky Sport 3 ( Match time ),GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/48.ts
Sky Sport 4 ( Match time ),GERMANY,,http://portal.suptv.me/u/get?u=ger&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/49.ts
beIN Max 1 HD,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2615.jpg,http://portal.suptv.me/u/get?u=sport&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/592.ts
beIN Max 2 HD,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2617.png,http://portal.suptv.me/u/get?u=sport&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/593.ts
beIN Max 3 HD,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2619.png,http://portal.suptv.me/u/get?u=sport&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/594.ts
beIN Max 4 HD,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2621.png,http://portal.suptv.me/u/get?u=sport&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/595.ts
beIN SPORTS NEWS HD,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2971.png,http://portal.suptv.me/u/get?u=arb&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/6802.ts
beIN SPORTS HD,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2972.png,http://portal.suptv.me/u/get?u=arb&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/7003.ts
beIN SPORTS 1,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2973.png,http://portal.suptv.me/u/get?u=sport&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/563.ts
beIN SPORTS 2,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2974.png,http://portal.suptv.me/u/get?u=sport&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/564.ts
beIN SPORTS 3,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2975.png,http://portal.suptv.me/u/get?u=sport&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/565.ts
beIN SPORTS 4,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2976.png,http://portal.suptv.me/u/get?u=sport&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/566.ts
beIN SPORTS 5,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2977.png,http://portal.suptv.me/u/get?u=sport&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/567.ts
beIN SPORTS 6,beIN-Sports,http://portal.suptv.me/stalker_portal/misc/logos/320/2978.png,http://portal.suptv.me/u/get?u=sport&s=/live/iprostreams/7B85JCVJcM1o8R9qyH/568.ts
